iat,frame_size,src_mac_known,payload_entropy
0.006582975387573242,60,True,-0.0
0.0047719478607177734,60,True,-0.0
0.0017931461334228516,60,True,-0.0
0.005689859390258789,60,True,-0.0
0.0018820762634277344,60,True,-0.0
0.004079103469848633,60,True,-0.0
0.004216909408569336,60,True,-0.0
0.0046520233154296875,60,True,-0.0
0.004747867584228516,60,True,-0.0
0.0020101070404052734,60,True,-0.0
0.005769968032836914,60,True,-0.0
0.003358125686645508,60,True,-0.0
0.002084970474243164,60,True,-0.0
0.011385917663574219,60,True,-0.0
0.0007300376892089844,60,True,-0.0
0.0006530284881591797,60,True,-0.0
0.005599021911621094,60,True,-0.0
0.0032269954681396484,60,True,-0.0
0.0031239986419677734,60,True,-0.0
0.0059049129486083984,60,True,-0.0
0.0035529136657714844,60,True,-0.0
0.003214120864868164,60,True,-0.0
0.006514072418212891,60,True,-0.0
0.00043392181396484375,60,True,-0.0
0.00627899169921875,60,True,-0.0
0.0018470287322998047,60,True,-0.0
0.009531974792480469,60,True,-0.0
0.0004189014434814453,60,True,-0.0
0.0027010440826416016,60,True,-0.0
0.006731986999511719,60,True,-0.0
0.000370025634765625,60,True,-0.0
0.010209083557128906,60,True,-0.0
0.0012669563293457031,60,True,-0.0
0.0005490779876708984,60,True,-0.0
0.003618001937866211,60,True,-0.0
0.004242897033691406,60,True,-0.0
0.005576133728027344,60,True,-0.0
0.003551006317138672,60,True,-0.0
0.004489898681640625,60,True,-0.0
0.0035610198974609375,60,True,-0.0
0.004920005798339844,60,True,-0.0
0.004781961441040039,60,True,-0.0
0.0040340423583984375,60,True,-0.0
0.004862070083618164,60,True,-0.0
0.003816843032836914,60,True,-0.0
0.003347158432006836,60,True,-0.0
0.006744861602783203,60,True,-0.0
0.0002970695495605469,60,True,-0.0
0.0069580078125,60,True,-0.0
0.0009360313415527344,60,True,-0.0
0.004148006439208984,60,True,-0.0
0.003945827484130859,60,True,-0.0
0.005033969879150391,60,True,-0.0
0.004476070404052734,60,True,-0.0
0.0033979415893554688,60,True,-0.0
0.0037941932678222656,60,True,-0.0
0.005169868469238281,60,True,-0.0
0.0034639835357666016,60,True,-0.0
0.0036721229553222656,60,True,-0.0
0.005079984664916992,60,True,-0.0
0.003756999969482422,60,True,-0.0
0.0034749507904052734,60,True,-0.0
0.004369020462036133,60,True,-0.0
0.003983974456787109,60,True,-0.0
0.0036399364471435547,60,True,-0.0
0.005540132522583008,60,True,-0.0
0.003345966339111328,60,True,-0.0
0.0038919448852539062,60,True,-0.0
0.006864070892333984,60,True,-0.0
0.0006289482116699219,60,True,-0.0
0.00970602035522461,60,True,-0.0
0.0009109973907470703,60,True,-0.0
0.00023794174194335938,60,True,-0.0
0.0027899742126464844,60,True,-0.0
0.004209995269775391,60,True,-0.0
0.005552053451538086,60,True,-0.0
0.0020029544830322266,60,True,-0.0
0.0042781829833984375,60,True,-0.0
0.007279872894287109,60,True,-0.0
0.00032711029052734375,60,True,-0.0
0.0046579837799072266,60,True,-0.0
0.003078937530517578,60,True,-0.0
0.005114078521728516,60,True,-0.0
0.004887819290161133,60,True,-0.0
0.0026710033416748047,60,True,-0.0
0.004230022430419922,60,True,-0.0
0.004647970199584961,60,True,-0.0
0.0038061141967773438,60,True,-0.0
0.004821062088012695,60,True,-0.0
0.003576993942260742,60,True,-0.0
